date,time,task_id,task_type,keyword,url,slug,status,difficulty,internal_score_before,internal_score_after,rank_math_before,rank_math_after,action_done,files_changed,issues,next_action,agent_note,review_status,reviewed_by,reviewed_at,review_report,review_report_json,review_report_md,review_log_path
2026-06-28,02:34,FOOTER-BACKTOP-LIVE-FIX-2026-06-28,ui_fix,footer back top live fix,https://thongtaccongquangninh.com/hut-be-phot-quang-ninh/,footer-back-top-live-fix,done,medium,,,,,Backup live renderer footer files; write stronger footer back-top handler and shared interaction partial; attempt cache purge; verify public pages respond normally,tools/wp-plugins/ttcqn-home-emergency-renderer/ttcqn-home-emergency-renderer.php tools/wp-plugins/ttcqn-home-emergency-renderer/templates/page-home-direct.php tools/wp-plugins/ttcqn-home-emergency-renderer/templates/shared-footer-interactions-inline.php reports/footer-back-top-live-2026-06-28T02-34-03-656+07-00.json backups/footer-back-top-live-2026-06-28T02-34-03-656+07-00 docs/SEO_PROGRESS.csv,No full plugin zip overwrite; only three renderer/footer files written via hosting MCP,Run public footer verification after deploy to confirm mobile back-to-top reaches top,report=reports/footer-back-top-live-2026-06-28T02-34-03-656+07-00.json; service=200; home=200; remoteMatches=true; strictMatches=2/3; purgeOk=false,PASS,Codex,2026-06-28,reports/footer-back-top-live-2026-06-28T02-34-03-656+07-00.json,reports/footer-back-top-live-2026-06-28T02-34-03-656+07-00.json,,
2026-06-28,02:38,DOC-FOOTER-PURGE-WARNING-2026-06-28,workflow,footer back-top live,https://thongtaccongquangninh.com/,footer-back-top,done,easy,,,,,Ghi ro purgeOk=false la warning da biet cua host footer release workflow,AGENTS.md CODEX_CONTEXT.md docs/TOOLS.md,,Khong doi tieu chi pass release: van can success true va verify 7/7,Khong ghi live them trong buoc nay; chi cap nhat tai lieu van hanh,,,,,,,

2026-06-28,02:34:00,AUDIT-CAO-XANH-LIVE-2026-06-28,audit,thong tac cong cao xanh live verify,https://thongtaccongquangninh.com/thong-tac-cong-cao-xanh/,thong-tac-cong-cao-xanh,done,medium,,,,,"Re-audit public sau patch: H1=1, meta description live=118 ky tu, BreadcrumbList=1, Service=1, FAQPage=1, visible breadcrumb+map+NAP OK. Luu y conflict: LocalBusiness sitewide tren HTML dang khai openingHours 05:00-22:00 trong khi page-level local business khai 24/7","curl public cache-buster + inline Node parse HTML + reports/patch-cao-xanh-2026-06-27T19-25-30-652Z.json","Conflict openingHours nam o block sitewide, khong phai page patch; testimonial/aggregateRating van chua them do thieu review that","Sua nguon sitewide LocalBusiness neu muon xoa xung dot 24/7 tren toan site","Verify 2026-06-28 public HTML OK cho page patch, con conflict schema sitewide can tach batch",REVIEW_REQUIRED,Codex,2026-06-28,,,,
2026-06-28,03:05:00,HOME-ANALYTICS-ROLLBACK-2026-06-28,workflow,homepage analytics rollback,https://thongtaccongquangninh.com/,home,completed,medium,,,,,"Rollback homepage analytics dedupe sau khi verify request trace cho thay perf tang nhung tracking Ads/GA tren homepage khong con du bang chung tuong duong. Khoi phuc delayed direct gtag cho AW-18031795119 va G-F2BXPJYKEG, giu GTM-5N59RCXC, deploy live renderer 2026.06.28.6 va xoa cache WP Rocket trang chu.","tools/wp-plugins/ttcqn-home-emergency-renderer/ttcqn-home-emergency-renderer.php tools/wp-plugins/ttcqn-home-emergency-renderer.zip reports/home-analytics-rollback-20260628T030500/SUMMARY.md","Nhánh dedupe co loi cho PSI nhung rui ro measurement; khong giu live khi chua xac minh GTM/GA business expectation","Validate tag homepage trong GTM Preview/GA Realtime truoc khi toi uu analytics tiep o renderer","Request trace sau rollback thay lai cac path goi GTM/gtag/collect/viewthroughconversion; homepage quay ve trang thai tracking-safe",REVIEW_REQUIRED,Codex,2026-06-28,,,"reports/home-analytics-rollback-20260628T030500/SUMMARY.md",
2026-06-28,02:45:00,HOME-ANALYTICS-VALIDATION-2026-06-28,validation,homepage analytics validation,https://thongtaccongquangninh.com/,home,completed,medium,,,,,"Co gang xac minh homepage tracking qua GA4 Data API va doi chieu source live. Ket qua: token analytics.readonly hien invalid_grant nen khong xac nhan duoc realtime trong property; tuy nhien HTML live xac nhan renderer 2026.06.28.6 dang direct load AW-18031795119 + G-F2BXPJYKEG + GTM-5N59RCXC, con G-KDPB94Y7Y7 khong nam trong source renderer/public HTML ma chi xuat hien qua GTM path.","reports/home-analytics-validation-20260628T024500/SUMMARY.md .env tools/google_apis/auth.py tools/google_apis/ga4.py reports/home-analytics-rollback-20260628T030500/home-live-after-analytics-rollback.html","GA4 realtime bi block boi OAuth token invalid_grant; chua the ket luan business hit trong property tu API cho den khi re-auth","Re-auth Google Analytics readonly token roi validate GTM/GA homepage o cap container/property","Xac dinh duoc huong xu ly dung: neu toi uu tiep thi lam o GTM/container cho cap G-KDPB94Y7Y7 va quan he voi G-F2BXPJYKEG, khong sua renderer mu","REVIEW_REQUIRED","Codex","2026-06-28",,,"reports/home-analytics-validation-20260628T024500/SUMMARY.md",
2026-06-28,07:40:00,HOME-GA4-PROPERTY-VERIFY-2026-06-28,validation,homepage ga4 property verify,https://thongtaccongquangninh.com/,home,completed,medium,,,,,"Re-auth token analytics.readonly thanh cong va query duoc GA4 property 540663909 cho pagePath=/ trong ngay hom nay. Property co nhan du lieu homepage that; thay row cho tieu de homepage hien tai va mot so bien the title cu.","tools/re_auth_ga4_readonly.py secrets/token_analytics.readonly.json reports/home-ga4-property-verify-20260628T074000/SUMMARY.md","Xac nhan duoc property co du lieu homepage nhung chua chung minh parity tuyet doi giua moi renderer-side tag va moi GTM-fired event","Audit title variants cho homepage trong GA4/GTM neu muon lam sach analytics tiep","GA4 query today tra ve homepage rows: screenPageViews/sessions/activeUsers ton tai cho pagePath=/; blocker invalid_grant da duoc giai quyet",REVIEW_REQUIRED,Codex,2026-06-28,,,"reports/home-ga4-property-verify-20260628T074000/SUMMARY.md",
2026-06-28,07:50:00,HOME-GA4-TITLE-VARIANT-AUDIT-2026-06-28,validation,homepage ga4 title variants,https://thongtaccongquangninh.com/,home,completed,low,,,,,"Audit nguon title variants tren GA4 cho pagePath=/. Ket qua: HTML live hien tai da dung title khong co 24/7; bien the 24/7 trong GA4 la du lieu lich su tu giai doan title do tung live that; cac bien the co timestamp chi la hit le so luong 1 vao ngay 2026-06-22, khong thay trong renderer source/live HTML hien tai.","reports/home-ga4-title-variant-audit-20260628T075000/SUMMARY.md reports/home-ga4-property-verify-20260628T074000/SUMMARY.md reports/home-analytics-rollback-20260628T030500/home-live-after-analytics-rollback.html","Khong co bang chung cho thay homepage live hien tai van phat title 24/7 hoac title co timestamp","Cho GA4 tu tu dao thai du lieu lich su va neu can thi tach segment/report cho title moi sau ngay 2026-06-28","Ket luan dung huong: khong sua them renderer chi vi title variants GA4; van de con lai la data history va test artifacts",REVIEW_REQUIRED,Codex,2026-06-28,,,"reports/home-ga4-title-variant-audit-20260628T075000/SUMMARY.md",
2026-06-28,07:53:00,HOME-GA4-POST-CUTOVER-REPORT-2026-06-28,validation,homepage ga4 post cutover report,https://thongtaccongquangninh.com/,home,completed,low,,,,,"Them helper GA4 va tao report co dinh cho homepage tu moc 2026-06-28 tro di. Report hien tai xac nhan title moi da co du lieu, nhung cung cho thay trong ngay 2026-06-28 van con mot it hit gan voi title 24/7 va 2 hit timestamp-suffix.","tools/google_apis/ga4.py tools/report_homepage_ga4_post_cutover.py reports/home-ga4-post-cutover-20260628T075256/SUMMARY.md reports/home-ga4-post-cutover-20260628T075256/homepage-ga4-post-cutover.json","Report post-cutover giup doc sach theo moc ngay, nhung khong tu no giai thich nguon 2 hit timestamp va 4 hit title 24/7 trong cung ngay","Neu muon dao toi cung, trich tiep theo gio hoac doi chieu event stream/GTM debug cho khung gio 2026-06-28","Da co artifact de tai su dung: homepage title moi 7 views, title 24/7 4 views, 2 title timestamp moi loai 1 view trong range sau 2026-06-28",REVIEW_REQUIRED,Codex,2026-06-28,,,"reports/home-ga4-post-cutover-20260628T075256/SUMMARY.md",
2026-06-28,07:55:44,HOME-GA4-HOURLY-20260628-2026-06-28,validation,homepage ga4 hourly title split,https://thongtaccongquangninh.com/,home,completed,low,,,,,"Tach GA4 homepage pageTitle theo dateHour trong ngay 2026-06-28. Ket qua: khung 01 chi co title 24/7; khung 02 con lan title cu, title moi va 2 hit timestamp; khung 03 chi con title moi chiem da so.","tools/google_apis/ga4.py tools/report_homepage_ga4_hourly_20260628.py reports/home-ga4-hourly-20260628-20260628T075543/SUMMARY.md reports/home-ga4-hourly-20260628-20260628T075543/homepage-ga4-hourly-20260628.json reports/home-ga4-hourly-20260628-20260628T075543/INTERPRETATION.md","Hourly split xac nhan duoc moc chuyen title gan dung, nhung chua quy duoc nguon exact cua 2 hit timestamp vao script cu the","Neu can truy nguon exact, doi chieu tiep log GTM Preview hoac event stream quanh khung 02-03 ngay 2026-06-28","Du lieu sau khung 03 nghieng ro ve title moi; timestamp artifact khong tiep dien o cac gio sau",REVIEW_REQUIRED,Codex,2026-06-28,,,"reports/home-ga4-hourly-20260628-20260628T075543/SUMMARY.md",
2026-06-28,08:00:00,HOME-GA4-EVENT-MIX-20260628-2026-06-28,validation,homepage ga4 event mix,https://thongtaccongquangninh.com/,home,completed,low,,,,,"Kiem tra event mix GA4 cho homepage trong ngay 2026-06-28 va khung gio chuyen title 02-03. Ket qua: toan bo hit homepage trong property ngay do deu la page_view; title la va title cu khong gan voi event bat thuong nao khac.","reports/home-ga4-event-mix-20260628T080000/SUMMARY.md","Xac dinh duoc title variants di kem page_view thuong, khong phai custom event hay metric event stream rieng","Neu can truy nguon sau cung, doi chieu luc pageview ban ra voi GTM Preview/gtag timing o khung 02 ngay 2026-06-28","Loai tru duoc kha nang do event name la; root cause con lai nam o title state tai thoi diem page_view phat sinh",REVIEW_REQUIRED,Codex,2026-06-28,,,"reports/home-ga4-event-mix-20260628T080000/SUMMARY.md",
2026-06-29,02:40:39,HOME-TITLE-TIMELINE-TRACE-2026-06-29,validation,homepage title timeline trace,https://thongtaccongquangninh.com/,home,completed,low,,,,,"Trace browser that cua homepage live ngay 2026-06-29 de so sanh document.title lifecycle voi request analytics. Ket qua: title live hien tai la 'Thong Tac Cong Quang Ninh - Hut Be Phot'; page_view cho AW-18031795119 va G-F2BXPJYKEG deu mang dt khop title on dinh nay; khong thay title rewrite co y nghia truoc luc page_view ban ra.","reports/home-ga4-title-timeline-20260629T024039/SUMMARY.md","Title live hien tai da doi so voi cac lan verify ngay 2026-06-28, nen moi suy luan ve source title cu can gan dung theo moc ngay","Neu can truy xa hon, doi chieu rollout doi title homepage/cac lop cache quanh dem 2026-06-28 sang 2026-06-29","Ket luan moi: tren live hien tai, mixed-title khong do client-side title mutation luc ban page_view ma nghieng ve mixed HTML/cache state o rollout cu",REVIEW_REQUIRED,Codex,2026-06-29,,,"reports/home-ga4-title-timeline-20260629T024039/SUMMARY.md",
2026-06-28,02:44,SEO-VERIFIED-HOURS-COPY-LIVE-FIX-2026-06-28,seo,replace 24/7 copy with verified hours,https://thongtaccongquangninh.com/,verified-hours-copy-live-fix,needs_review,medium,,,,,"Backup shared plugin files; replace visible 24/7 claims and old schema hours with verified 05:00-22:00 copy on homepage, shared footer, contact block, selected meta overrides, and Quang Ninh landing assets; verify 3 public URLs",tools/wp-plugins/ttcqn-home-emergency-renderer/ttcqn-home-emergency-renderer.php tools/wp-plugins/ttcqn-home-emergency-renderer/templates/page-home-direct.php tools/wp-plugins/ttcqn-home-emergency-renderer/templates/shared-footer.php tools/wp-plugins/ttcqn-seo-contact-block/ttcqn-seo-contact-block.php tools/wp-plugins/ttcqn-title-meta-short-2026-06-12/ttcqn-title-meta-short-2026-06-12.php tools/wp-plugins/ttcqn-qn-service-landing/ttcqn-qn-service-landing.php tools/wp-plugins/ttcqn-qn-service-landing/assets/index.html tools/wp-plugins/ttcqn-qn-service-landing/assets/assets/index-Bx369fcL.js reports/verified-hours-copy-live-2026-06-28T02-44-23-182+07-00.json backups/verified-hours-copy-live-2026-06-28T02-44-23-182+07-00 docs/SEO_PROGRESS.csv,Scoped to shared/public plugin surfaces only; did not rewrite every standalone article in database,Some old post titles stored in WordPress may still contain 24/7 outside these shared plugin surfaces,report=reports/verified-hours-copy-live-2026-06-28T02-44-23-182+07-00.json; home=200; bai-chay=200; qn-landing=404; remoteMatches=false; purgeOk=false,NEEDS_REVIEW,Codex,2026-06-28,reports/verified-hours-copy-live-2026-06-28T02-44-23-182+07-00.json,reports/verified-hours-copy-live-2026-06-28T02-44-23-182+07-00.json,,
2026-06-28,02:47,CLASSIFY-FOOTER-PURGE-KNOWN-WARNING-2026-06-28,workflow,footer back-top live,https://thongtaccongquangninh.com/,footer-back-top,done,easy,,,,,Phan loai purge warning trong deploy report thanh known_warning khi host thieu wp litespeed-purge,tools/deploy_footer_back_top_fix_live.mjs,,Test classify warning mau ra known_warning,Khong ghi live them trong buoc nay; chi sua report semantics va console output,,,,,,,
2026-06-28,07:30,FOOTER-BACKTOP-LIVE-FIX-2026-06-28,ui_fix,footer back top live fix,https://thongtaccongquangninh.com/hut-be-phot-quang-ninh/,footer-back-top-live-fix,done,medium,,,,,Backup live renderer footer files; write stronger footer back-top handler and shared interaction partial; attempt cache purge; verify public pages respond normally,tools/wp-plugins/ttcqn-home-emergency-renderer/ttcqn-home-emergency-renderer.php tools/wp-plugins/ttcqn-home-emergency-renderer/templates/page-home-direct.php tools/wp-plugins/ttcqn-home-emergency-renderer/templates/shared-footer-interactions-inline.php reports/footer-back-top-live-2026-06-28T07-30-25-952+07-00.json backups/footer-back-top-live-2026-06-28T07-30-25-952+07-00 docs/SEO_PROGRESS.csv,No full plugin zip overwrite; only three renderer/footer files written via hosting MCP,Run public footer verification after deploy to confirm mobile back-to-top reaches top,report=reports/footer-back-top-live-2026-06-28T07-30-25-952+07-00.json; service=200; home=200; remoteMatches=true; strictMatches=3/3; purgeOk=false; purgeStatus=known_warning,PASS,Codex,2026-06-28,reports/footer-back-top-live-2026-06-28T07-30-25-952+07-00.json,reports/footer-back-top-live-2026-06-28T07-30-25-952+07-00.json,,

2026-06-28,07:31:30,FIX-CAO-XANH-HOURS-CONSISTENCY-2026-06-28,onpage_seo,thong tac cong cao xanh hours consistency,https://thongtaccongquangninh.com/thong-tac-cong-cao-xanh/,thong-tac-cong-cao-xanh,done,high,,,,,"Dong bo page Cao Xanh theo verified hours 05:00-22:00: meta description, page-level LocalBusiness openingHours, Service hoursAvailable, map/NAP visible, FAQ/NAP copy, post title/H1 va Rank Math title override","seo-revisions/wp-backup-2026-06-28/thong-tac-cong-cao-xanh.json","Con 24/7 o widget/footer custom HTML toan site va lien ket bai khac; khong nam trong phan main article Cao Xanh sau patch nay","Neu muon sach toan site, audit va sua tiep widget/footer custom HTML con copy 24/7","Verify public 2026-06-28: main article 24/7 count=0; title/og/twitter/h1 dong bo; schema localbusiness+service = 05:00-22:00",PASS,Codex,2026-06-28,,,,
2026-06-28,07:35:23,DIRECT-INDEXING-CLEANUP-TOOLS-ROLLUP-2026-06-28,workflow,direct indexing helper rollout,https://thongtaccongquangninh.com/,tools-indexing,done,medium,,,,,"Chuyen cac script tools con lai tu Rank Math Instant Indexing sang direct Google Indexing helper chung; batch nay gom auto_publish_pipeline, auto_reindex_retry, add_internal_links, repair_all_published_images, submit_pass_urls, submit_google_index, auto_post_rentry, auto_post_rentry_tuan_chau, auto_post_rentry_gieng_day, index_external_backlinks","tools/lib/google_indexing_api.mjs tools/auto_publish_pipeline.mjs tools/auto_reindex_retry.mjs tools/add_internal_links.mjs tools/repair_all_published_images.mjs tools/submit_pass_urls.mjs tools/submit_google_index.mjs tools/auto_post_rentry.js tools/auto_post_rentry_tuan_chau.js tools/auto_post_rentry_gieng_day.js tools/index_external_backlinks.py docs/SEO_PROGRESS.csv","Python script dung wrapper Node direct indexing de tranh nhan doi logic JWT service account","Khi chay tac vu that, tao artifact runtime rieng cho tung script quan trong neu can audit submit status","Syntax check pass cho 9 script Node va py_compile pass cho index_external_backlinks.py; rg tools khong con rankmath/v1/in/submitUrls",PASS,Codex,2026-06-28,,,,
2026-06-28,07:36,VERIFY-CAO-XANH-FULLPAGE-HOURS-2026-06-28,verification,thong tac cong cao xanh full page hours verify,https://thongtaccongquangninh.com/thong-tac-cong-cao-xanh/,thong-tac-cong-cao-xanh,done,medium,,,,,"Recheck public HTML cua page Cao Xanh sau patch hours consistency va doi chieu widget footer theme qua REST widgets endpoint","docs/SEO_PROGRESS.csv .env reports/nap-widget-sync-2026-05-31.json","Con 1 chuoi 24/7 tren page nhung la tieu de bai ke tiep trong post navigation, khong phai widget/footer/schema hay main article cua Cao Xanh","Neu can sach full-page tuyet doi, doi tieu de bai thong-tac-cong-gieng-day-bai-viet theo verified hours o task rieng","Public verify 2026-06-28: footer widget custom_html-1 render 'tiep nhan 05:00-22:00', footer chung khong con 24/7, total 24/7 count=1 do next-post link",PASS,Codex,2026-06-28,,,,
